id,product_id,title,price,total_sales,monthly_sales,weekly_sales,daily_sales_tag,hot_sales,grabbed_sales,daily_increment,product_url,monitor_date,scrape_time
1125,882919216767,VIOMI云米净水器 800G 厨下净饮一体机水过滤 长效RO膜小米APP,683.9,51,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=882919216767,2026-04-09,2026-04-09 10:57:20
1126,912927521784,云米(VIOMI) 小海豚  家用净水机 1200G净水器 反渗透RO膜,1273.0,,,,,,11,,https://mobile.yangkeduo.com/goods.html?goods_id=912927521784,2026-04-09,2026-04-09 10:57:20
1127,205458105137,VIOMI云米净水器1000G厨下式RO反渗透直饮过滤器净饮小海豚2,899.0,,,,,,32000,,https://mobile.yangkeduo.com/goods.html?goods_id=205458105137,2026-04-09,2026-04-09 10:57:20
1128,405074895113,适配小米净水器滤芯厨下400GRO反渗透1234号厨下600G前置原厂升级,475.5,,,,,,11000,,https://mobile.yangkeduo.com/goods.html?goods_id=405074895113,2026-04-09,2026-04-09 10:57:20
1129,917038452382,【冷热直饮套装】云米净水器家用厨下管线机套装一键即热制冷直饮,1349.0,,,,,,5,,https://mobile.yangkeduo.com/goods.html?goods_id=917038452382,2026-04-09,2026-04-09 10:57:20
1132,734308010080,安吉尔净水器前置过滤器家用反冲洗全铜自来水全屋大流量饮水机,398.0,,,100,,,14000,,https://mobile.yangkeduo.com/goods.html?goods_id=734308010080,2026-04-09,2026-04-09 10:57:25
1133,699100129664,安吉尔净水器家用魔方1900反渗透RO1.94L/分钟大通量厨下式纯水机,1107.0,,,,,,319,,https://mobile.yangkeduo.com/goods.html?goods_id=699100129664,2026-04-09,2026-04-09 10:57:25
1134,855128837800,安吉尔净水器玉龙MAX1200G家用过滤反渗透厨下直饮净水机航天除菌,2149.0,2225,,,,,,1,https://mobile.yangkeduo.com/goods.html?goods_id=855128837800,2026-04-09,2026-04-09 10:57:25
1135,856336872464,新款安吉尔净水器家用直饮厨房RO反渗透净饮水机魔方2代PRO2200,1483.0,,,,,,779,,https://mobile.yangkeduo.com/goods.html?goods_id=856336872464,2026-04-09,2026-04-09 10:57:25
1136,761269681404,安吉尔魔方MINIPRO净水器家用直饮机RO反渗透瞬时1200G体验0水垢,976.0,,,,,,88,,https://mobile.yangkeduo.com/goods.html?goods_id=761269681404,2026-04-09,2026-04-09 10:57:25
1137,811888713441,安吉尔净水器母婴级家用直饮矿物质水RO反渗透1200G厨下式净水机,3112.9,,,,,,126,,https://mobile.yangkeduo.com/goods.html?goods_id=811888713441,2026-04-09,2026-04-09 10:57:25
1138,931214270159,安吉尔净水器家用直饮哪吒1200G大通量RO反渗透厨下真矿水净水机,2349.0,267,,,,,,1,https://mobile.yangkeduo.com/goods.html?goods_id=931214270159,2026-04-09,2026-04-09 10:57:25
1139,796238085686,安吉尔魔方MINIPRO净水器直饮机RO反渗透净饮机瞬时1200G流速体验,1145.0,,,,,,6,,https://mobile.yangkeduo.com/goods.html?goods_id=796238085686,2026-04-09,2026-04-09 10:57:25
1140,878624536236,安吉尔净水器家用直饮RO反渗透自来水过滤器除垢玉龙PRO1000GSE,1448.0,,,,,,214,,https://mobile.yangkeduo.com/goods.html?goods_id=878624536236,2026-04-09,2026-04-09 10:57:25
1141,526557227471,安吉尔10T前置过滤器全自动智能家用净水器自来水过滤反冲洗,859.0,,,,,,5405,,https://mobile.yangkeduo.com/goods.html?goods_id=526557227471,2026-04-09,2026-04-09 10:57:25
1142,873595385182,安吉尔净水器反渗透厨下净饮机1500G流速5年长效RO家用E-TECH3800,1479.02,,,,,,120,,https://mobile.yangkeduo.com/goods.html?goods_id=873595385182,2026-04-09,2026-04-09 10:57:25
1144,255940946220,安吉尔净水器2025新款魔方2代家用RO反渗透直饮机厨房专用自来水,2997.0,,,,,,10000,,https://mobile.yangkeduo.com/goods.html?goods_id=255940946220,2026-04-09,2026-04-09 10:57:25
1145,830737139718,安吉尔J1205RO反渗透过滤母婴直饮机除垢净水器管线机两件套装,1859.0,,,,,,22,,https://mobile.yangkeduo.com/goods.html?goods_id=830737139718,2026-04-09,2026-04-09 10:57:25
1146,849113980297,安吉尔净水器家用RO反渗透矿物质厨下式自来水直饮大通量净水机,2798.0,,,,,,60,,https://mobile.yangkeduo.com/goods.html?goods_id=849113980297,2026-04-09,2026-04-09 10:57:25
1149,648892853552,米家小米净水器家用净水机800G 升级款 双芯过滤 5年长效RO反渗透,794.0,15000,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=648892853552,2026-04-09,2026-04-09 10:57:33
1150,714877112304,小米米家前置过滤器/PRO全屋大流量自来水反冲洗净水器家用滤水器,284.0,6761,254,,,,,10,https://mobile.yangkeduo.com/goods.html?goods_id=714877112304,2026-04-09,2026-04-09 10:57:33
1151,878626118056,小米米家净水器1600GPRO双出水家用厨下式净饮一体机直饮纯净水机,1799.0,2591,262,,,,,1,https://mobile.yangkeduo.com/goods.html?goods_id=878626118056,2026-04-09,2026-04-09 10:57:33
1152,926712475871,小米/米家净水器PRO双出水1200G直饮净水器家用双龙头母婴净水机,1459.0,2319,,,,,,8,https://mobile.yangkeduo.com/goods.html?goods_id=926712475871,2026-04-09,2026-04-09 10:57:33
1153,923182431536,小米米家水龙头净水器2水龙头过滤器家用自来水滤水器前置过滤器,91.0,16000,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=923182431536,2026-04-09,2026-04-09 10:57:33
1155,861519766493,小米米家净水器1600G家用厨下式RO反渗透净水纯水大通量净水器,1351.0,1186,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=861519766493,2026-04-09,2026-04-09 10:57:33
1156,917548710781,小米米家即热净水器Q1000大通量反渗透厨下式自来水过滤净饮水机,1735.0,4422,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=917548710781,2026-04-09,2026-04-09 10:57:33
1157,913185603260,小米米家净水器1000G 家用厨下式反渗透自来水过滤器纯净直饮水机,949.0,11000,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=913185603260,2026-04-09,2026-04-09 10:57:33
1158,846161125509,小米净水器S1 1600G母婴级厨下式家用反渗透RO过滤直饮机饮水机,1554.9,552,,,,,,1,https://mobile.yangkeduo.com/goods.html?goods_id=846161125509,2026-04-09,2026-04-09 10:57:33
1159,920039226801,小米米家净水器N1 800G家用厨房直饮RO反渗透自来水过滤器净水机,1569.0,13000,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=920039226801,2026-04-09,2026-04-09 10:57:33
1160,868834757011,小米米家净水器1000G套装家用厨下式反渗透自来水过滤器净饮水机,942.0,1097,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=868834757011,2026-04-09,2026-04-09 10:57:33
1161,771478529799,米家小米净水器N1 1600G 反渗透净饮机 厨下式直饮机 5年RO反渗透,1351.0,1186,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=771478529799,2026-04-09,2026-04-09 10:57:33
1162,723055345400,米家小米富矿净水器1200G家用净饮机厨下5年长效RO反渗透直饮,1859.0,117,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=723055345400,2026-04-09,2026-04-09 10:57:33
1163,929227065932,小米米家净水器800G家用厨下式直饮反渗透自来水过滤器纯净饮水机,794.0,,,,,,19,,https://mobile.yangkeduo.com/goods.html?goods_id=929227065932,2026-04-09,2026-04-09 10:57:33
1164,927184977767,小米米家净水器1000G PLUS家用厨房直饮反渗透自来水过滤器净水机,1034.0,1344,,,,,,1,https://mobile.yangkeduo.com/goods.html?goods_id=927184977767,2026-04-09,2026-04-09 10:57:33
1165,901812772746,小米米家即热净水器1200G/Q800家用厨下式直饮RO反渗透过滤净水机,1629.0,2343,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=901812772746,2026-04-09,2026-04-09 10:57:33
1166,927408924021,小米净水器PRO 双出水1200G RO过滤净饮一体净水机厨下母婴级认证,1759.0,2319,,,,,,8,https://mobile.yangkeduo.com/goods.html?goods_id=927408924021,2026-04-09,2026-04-09 10:57:33
1193,877777336711,海尔净水器1200G家用RO膜反渗透直饮鲜活水厨下净水机单出水,855.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=877777336711,2026-04-09,2026-04-09 10:57:39
1194,795204016964,米家前置过滤器 PRO 定时自动冲洗360°旋流反冲洗,559.9,,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=795204016964,2026-04-09,2026-04-09 10:57:39
1212,793802267792,小米米家即热净水器1200G家用厨下大通量速热净水机RO反渗透过滤,2027.0,1231,,,,,,6,https://mobile.yangkeduo.com/goods.html?goods_id=793802267792,2026-04-09,2026-04-09 10:57:45
1219,604868594644,美的管线机即热直饮六档温控全屏触控定量出水家用壁挂式餐边柜,1184.0,,,,,,62,,https://mobile.yangkeduo.com/goods.html?goods_id=604868594644,2026-04-09,2026-04-09 10:57:45
1221,733118101766,管线机壁挂式加热一体机家用净水器伴侣全通量适配5档调温速热I80,819.0,,,,,,3,,https://mobile.yangkeduo.com/goods.html?goods_id=733118101766,2026-04-09,2026-04-09 10:57:45
1226,571724488626,美的净水器家用反渗透母婴直饮即热管线机1000GPRO直饮加热套装,2825.0,16000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=571724488626,2026-04-09,2026-04-09 10:57:51
1227,251362109724,美的管线机壁挂式即热即饮管线机正品多档定量取水WIFI智能调温,1014.09,,,,,,1154,,https://mobile.yangkeduo.com/goods.html?goods_id=251362109724,2026-04-09,2026-04-09 10:57:51
1230,927169992498,海尔鲜活冰台式饮水机制冰即热一体机冰块净水器家用加热净饮机,2175.0,115,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=927169992498,2026-04-09,2026-04-09 10:57:51
1231,639976240968,美的净水器家用管线机速热母婴直饮RO反渗透智能厨房厨下净饮机,2141.0,,,,,,4620,,https://mobile.yangkeduo.com/goods.html?goods_id=639976240968,2026-04-09,2026-04-09 10:57:51
1232,928583885957,美的管线机家用六段控温三秒速热壁挂饮水机即热净水伴侣MG249-R,898.0,,,,,,12,,https://mobile.yangkeduo.com/goods.html?goods_id=928583885957,2026-04-09,2026-04-09 10:57:51
1233,927964333158,美的魔方矿泉机制冷加热一体机 6年陶氏RO膜台式净饮机JD3388T-RO,2699.0,,,,,,7,,https://mobile.yangkeduo.com/goods.html?goods_id=927964333158,2026-04-09,2026-04-09 10:57:51
1234,917001945930,云米矿泉台式净饮机即热式饮水机直饮家用矿化加热一体机净水器,931.28,55,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=917001945930,2026-04-09,2026-04-09 10:57:51
1235,917034829515,VIOMI云米制冷管线机壁挂式 直饮机 饮水机 UV全水路杀菌速热制冷,869.0,7822,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=917034829515,2026-04-09,2026-04-09 10:57:51
1236,925180154859,美的家用直饮加热净水器5年RO反渗透1800G温热水厨下式0阻垢剂,3499.0,,,,,,3,,https://mobile.yangkeduo.com/goods.html?goods_id=925180154859,2026-04-09,2026-04-09 10:57:51
1237,416696811347,飞利浦家用净水器直饮即热饮水机台式净化加热一体机ADD6808,916.95,33,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=416696811347,2026-04-09,2026-04-09 10:57:51
1239,918252038083,安吉尔管线机变频加热 智能UV杀菌家用G1饮水机 净水器伴侣直饮机,868.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=918252038083,2026-04-09,2026-04-09 10:57:51
1240,364990106384,云米即热净水器厨房家用直饮RO反渗透加热净饮一体机1000G,1599.0,,,,,,403,,https://mobile.yangkeduo.com/goods.html?goods_id=364990106384,2026-04-09,2026-04-09 10:57:51
1241,929919776582,海尔HGRZ-TF3管线机家用壁挂式净水器伴侣超薄即热式直饮四档调温,541.0,568,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=929919776582,2026-04-09,2026-04-09 10:57:51
1249,856547421423,海尔净水器鲜活水PROMAX家用直饮机 厨卫净饮机HKC3000-R889D2U1,1369.0,1262,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=856547421423,2026-04-09,2026-04-09 10:57:57
1250,840331094690,海尔前置过滤器可视化网智能自动反冲洗家用中央全屋净水器Z26,442.0,20000,292,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=840331094690,2026-04-09,2026-04-09 10:57:57
1255,816503125802,海尔净水器家用鲜活水PRO抑菌瞬时1400G反渗透智能直饮双出水套装,1019.0,,,,,,66000,,https://mobile.yangkeduo.com/goods.html?goods_id=816503125802,2026-04-09,2026-04-09 10:57:57
1256,743388902486,海尔新款净水器家用直饮净水机通量RO鲜活水反渗透直饮管线机套装,1684.0,1797,,,,,,2,https://mobile.yangkeduo.com/goods.html?goods_id=743388902486,2026-04-09,2026-04-09 10:57:57
1257,722501701976,海尔家用厨下鲜活净水器1200G净水机通量直饮RO反渗透前置套装,909.0,,,,,,8958,,https://mobile.yangkeduo.com/goods.html?goods_id=722501701976,2026-04-09,2026-04-09 10:57:57
1258,922421977506,海尔新款净水器鲜活水PROMAX2000G加热直饮一体3.0抑菌滤芯净水机,3108.0,,,,,,13,,https://mobile.yangkeduo.com/goods.html?goods_id=922421977506,2026-04-09,2026-04-09 10:57:57
1259,906998197299,海尔鲜活水3.0抑菌净水器直饮过滤器净水器套装RO反渗透家用,999.0,5384,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=906998197299,2026-04-09,2026-04-09 10:57:57
1260,2349947633,海尔炫彩触控家用温热款高端管线机净水器伴侣触控抑菌壁挂饮水机,909.0,495,,,,,,0,https://mobile.yangkeduo.com/goods.html?goods_id=2349947633,2026-04-09,2026-04-09 10:57:57
1267,868851073714,VIOMI云米小海豚3 厨下净水器5年长效 600G RO反渗透纯水机,498.9,25000,,,30,,,,https://mobile.yangkeduo.com/goods.html?goods_id=868851073714,2026-04-09,2026-04-09 10:58:05
1269,665586685117,安吉尔净水器家用直饮厨房RO反渗透瞬时1200G流速体验除垢抑菌,877.0,,,100,,,501000,,https://mobile.yangkeduo.com/goods.html?goods_id=665586685117,2026-04-09,2026-04-09 10:58:05
1274,723053416812,小米净水器N1/S1 1200G家用净饮机5年RO反渗透净水器厨房台下,947.0,4061,,,,,,13,https://mobile.yangkeduo.com/goods.html?goods_id=723053416812,2026-04-09,2026-04-09 10:58:05
1277,882230937076,沁园净水器小白鲸PRO1200G家用净饮机6年RO反渗透智能家用触控屏,1649.0,267,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=882230937076,2026-04-09,2026-04-09 10:58:05
1278,931231435161,海尔家用鲜活水净水器PROMAX直饮1200加仑反渗透RO膜净水机,1666.0,,,,,,39,,https://mobile.yangkeduo.com/goods.html?goods_id=931231435161,2026-04-09,2026-04-09 10:58:05
1281,916386370228,海尔净水器1200G厨下家用净水机RO反渗透纯水机直饮管线机套装,1247.0,,,,,,76,,https://mobile.yangkeduo.com/goods.html?goods_id=916386370228,2026-04-09,2026-04-09 10:58:05
1287,869991827991,沁园新品真1000G净水器大通量母婴直饮反渗透小白鲸双子芯同配,1091.0,,324,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=869991827991,2026-04-09,2026-04-09 10:58:05
1288,804367259342,沁园小白鲸净水器直饮家用厨房长效RO纯水机反渗透净水机,1099.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=804367259342,2026-04-09,2026-04-09 10:58:05
1289,885690465484,VIOMI云米净水器小海豚600G+升级版厨下式RO反渗透直饮家用,559.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=885690465484,2026-04-09,2026-04-09 10:58:05
1291,726880345881,海尔全屋前置过滤器家用智能全自动定时反冲洗净水机自来水净水器,619.0,4750,,,30,,,,https://mobile.yangkeduo.com/goods.html?goods_id=726880345881,2026-04-09,2026-04-09 10:58:11
1292,425381521577,海尔净水器家用厨下净水机直饮饮水机速热RO反渗透管线星空PRO套,900.0,2185,477,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=425381521577,2026-04-09,2026-04-09 10:58:11
1295,711881031979,海尔净水器家用厨下式直饮净水机RO反渗透套装纯水机自来水过滤器,846.0,11000,,,40,,,,https://mobile.yangkeduo.com/goods.html?goods_id=711881031979,2026-04-09,2026-04-09 10:58:11
1296,330557169802,海尔前置过滤器全屋自来水净水器家用手动冲洗6T通量中央净水器,255.0,2122,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=330557169802,2026-04-09,2026-04-09 10:58:11
1297,562373219461,海尔净水机家用新款母婴鲜活直饮RO反渗透厨下式前置过滤全屋套装,849.0,,339,,,,2653,,https://mobile.yangkeduo.com/goods.html?goods_id=562373219461,2026-04-09,2026-04-09 10:58:11
1298,201255739108,海尔净水器家用厨房自来水过滤器直饮净化RO反渗透纯水机全屋套餐,1308.0,,,,,,6833,,https://mobile.yangkeduo.com/goods.html?goods_id=201255739108,2026-04-09,2026-04-09 10:58:11
1299,660530039826,海尔净水器家用直饮过滤加热一体搭配前置过滤壁挂式即热管线制冷,1818.0,,,,,,223,,https://mobile.yangkeduo.com/goods.html?goods_id=660530039826,2026-04-09,2026-04-09 10:58:11
1301,699767517417,海尔净水器HU603-5A净化/软化/升级版603-3A净水机直饮机配件耗材,83.7,,,,,,199,,https://mobile.yangkeduo.com/goods.html?goods_id=699767517417,2026-04-09,2026-04-09 10:58:11
1302,715871400982,海尔前置过滤器全屋自来水净水器净水家用反冲洗自动净水机大通量,279.0,1823,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=715871400982,2026-04-09,2026-04-09 10:58:11
1303,125855567659,海尔新款水龙头净水器净水直滤饮厨房家用滤水器前置自来水过滤器,148.0,,,,,,8864,,https://mobile.yangkeduo.com/goods.html?goods_id=125855567659,2026-04-09,2026-04-09 10:58:11
1304,785356830165,海尔1200G鲜活水抑菌芯家用净水器厨下式大通量RO反渗透母婴直饮,999.0,5384,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=785356830165,2026-04-09,2026-04-09 10:58:11
1305,802032083576,海尔管线机家用加热饮水机净水器伴侣温热款六档水温炫彩触屏,640.0,8755,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=802032083576,2026-04-09,2026-04-09 10:58:11
1306,759505794348,海尔净水器家用PRO1200G鲜活水RO反渗透厨下过滤自来水直饮纯水机,957.99,24000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=759505794348,2026-04-09,2026-04-09 10:58:11
1307,717443110416,海尔施特劳斯净水器机滤芯HSDF-M6G4/G5家用直饮MAZE智清超滤套装,100.89,135,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=717443110416,2026-04-09,2026-04-09 10:58:11
1308,744865103769,海尔净水器鲜活水PRO家用1200G双出水RO反渗透直饮机880D净水机,1034.99,,,,,,727,,https://mobile.yangkeduo.com/goods.html?goods_id=744865103769,2026-04-09,2026-04-09 10:58:11
1309,191323389140,海尔前置过滤器反冲洗双涡轮家用全屋自来水驱超大通量中央净水机,428.0,,,,,,22000,,https://mobile.yangkeduo.com/goods.html?goods_id=191323389140,2026-04-09,2026-04-09 10:58:11
1312,574194583631,九阳净水器家用直饮厨房自来水前置过滤器直饮机超滤净水机净化器,231.0,9899,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=574194583631,2026-04-09,2026-04-09 10:58:20
1313,711422430617,海尔净水器家用饮水机厨房自来水过滤器超滤机厨上厨下式全新升级,378.99,,245,,,,12000,,https://mobile.yangkeduo.com/goods.html?goods_id=711422430617,2026-04-09,2026-04-09 10:58:20
1315,796399068471,九阳净水器家用厨房自来水台式水龙头净化直饮过滤器净水机RC132,194.9,2156,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=796399068471,2026-04-09,2026-04-09 10:58:20
1316,718759640392,九阳净水器超滤家用直饮厨房水龙头净化自来水过滤台上式,200.6,,265,,,,1498,,https://mobile.yangkeduo.com/goods.html?goods_id=718759640392,2026-04-09,2026-04-09 10:58:20
1317,718829314127,沁园0阻垢剂净水器超滤家用厨房自来水过滤机不插电无废水1004,358.0,18000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=718829314127,2026-04-09,2026-04-09 10:58:20
1319,416922320046,飞利浦净水器家用直饮净水机厨房前置超滤机自来水滤水过滤器1210,625.96,7219,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=416922320046,2026-04-09,2026-04-09 10:58:20
1320,558960594706,飞利浦净水器家用直饮净水机厨房超滤机自来水龙头超滤不插电净化,364.99,1747,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=558960594706,2026-04-09,2026-04-09 10:58:20
1321,728615654775,九阳新款1000G厨房自来水家用过滤器净水机厨下式净水器直饮机,440.0,,,,,,10000,,https://mobile.yangkeduo.com/goods.html?goods_id=728615654775,2026-04-09,2026-04-09 10:58:20
1322,706194988498,沁园净水器家用厨房自来水过滤超滤机不插电无废水官方旗舰店1004,299.0,,,,,,6613,,https://mobile.yangkeduo.com/goods.html?goods_id=706194988498,2026-04-09,2026-04-09 10:58:20
1324,928634810056,小熊净水器家用直饮机厨房净饮水机自来水滤水机过滤器台式免安装,279.0,6,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=928634810056,2026-04-09,2026-04-09 10:58:20
1325,832946488978,九阳净水器家用超滤直饮净水机大流速无废水厨下自来水前置过滤器,273.0,,,,,,87,,https://mobile.yangkeduo.com/goods.html?goods_id=832946488978,2026-04-09,2026-04-09 10:58:20
1326,756998852249,沁园净水器超滤官方家用饮水机自来水过滤净水机直饮厨下前置过滤,599.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=756998852249,2026-04-09,2026-04-09 10:58:20
1327,435919446164,九阳前置过滤器龙头自来水净水器智能反冲洗大净化家用滤水器,189.0,,,,,,1358,,https://mobile.yangkeduo.com/goods.html?goods_id=435919446164,2026-04-09,2026-04-09 10:58:20
1328,681144350131,【官翻机】美的出品华凌净水器厨下式不插电超滤净水机MU151-4,388.0,,,,,,651,,https://mobile.yangkeduo.com/goods.html?goods_id=681144350131,2026-04-09,2026-04-09 10:58:20
1329,545750680892,爱惠浦净水器直饮家用净水器超滤厨房自来水过滤器EVP-6000PIUS,412.0,52000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=545750680892,2026-04-09,2026-04-09 10:58:20
1330,169695269773,苏泊尔小厨宝厨房热水器小型电家用储水式厨房宝即热式热水宝厨宝,338.6,30000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=169695269773,2026-04-09,2026-04-09 10:58:26
1331,4815570184,美的热水器小厨宝上出水家用厨房洗手洗菜用热水宝11升一级省电,334.0,35000,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=4815570184,2026-04-09,2026-04-09 10:58:26
1332,247712335495,AO史密斯厨房6/10升上出水佳尼特小厨宝电热即热储水省电热水器B2,557.0,4000,297,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=247712335495,2026-04-09,2026-04-09 10:58:26
1333,657680139628,飞利浦家用小厨宝高性价比上出水储水厨房热水小型电热水器,349.99,,,,,,7347,,https://mobile.yangkeduo.com/goods.html?goods_id=657680139628,2026-04-09,2026-04-09 10:58:26
1334,653753195573,苏泊尔小厨宝厨房热水器小型家用储水式厨房宝洗碗热水器厨宝热水,274.0,5000,310,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=653753195573,2026-04-09,2026-04-09 10:58:26
1335,638416371017,海尔小厨宝无缝胆热水宝厨房2500W家用速热15升储水式电热上出水,559.0,7500,323,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=638416371017,2026-04-09,2026-04-09 10:58:26
1336,683272527874,苏泊尔PK15小厨宝厨房热水器小型电家用储水式厨房宝即热式小厨宝,392.0,,,,,,4500,,https://mobile.yangkeduo.com/goods.html?goods_id=683272527874,2026-04-09,2026-04-09 10:58:26
1337,779987551985,海尔出品金刚无缝胆6.6升小厨宝超一级能效2200W速热储水式,300.29,8500,,100,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=779987551985,2026-04-09,2026-04-09 10:58:26
1338,233939485541,海尔小厨宝8升统帅厨宝上出水锆金全瓷不留垢2200W速热一级能效,377.99,,,,,,1000,,https://mobile.yangkeduo.com/goods.html?goods_id=233939485541,2026-04-09,2026-04-09 10:58:26
1339,313034289566,创维即热小厨宝电热水器即热式台下宝热水器家用洗澡小型恒温省电,261.0,,,,,,700,,https://mobile.yangkeduo.com/goods.html?goods_id=313034289566,2026-04-09,2026-04-09 10:58:26
1340,731229377026,海尔储水式电热水器小厨宝一级节能8L家用恒温2200W速热厨房EC8FA,438.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=731229377026,2026-04-09,2026-04-09 10:58:26
1341,649248843674,阿诗丹顿 小厨宝上出水下出水储水式电热厨宝小型热水器节能家用,349.0,,,,,,65,,https://mobile.yangkeduo.com/goods.html?goods_id=649248843674,2026-04-09,2026-04-09 10:58:26
1342,624208790386,创维即热式小厨宝热水器迷你速热小厨宝即热式厨房卫生间免储水,232.98,3000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=624208790386,2026-04-09,2026-04-09 10:58:26
1343,778384537425,帅康6.5L储水式阳台台下小型壁挂式即热电热水器小厨宝厨房卫生间,389.0,,,,,,1300,,https://mobile.yangkeduo.com/goods.html?goods_id=778384537425,2026-04-09,2026-04-09 10:58:26
1344,84722091385,万家乐小厨宝速热家用1级能效上出水厨房热水宝小型电热水器6.6升,360.0,,,,,,1535,,https://mobile.yangkeduo.com/goods.html?goods_id=84722091385,2026-04-09,2026-04-09 10:58:26
1345,729922280136,海尔智家LEADER小厨宝电热水器6.6升家用厨房一级能效节能6.6TP,386.0,10000,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=729922280136,2026-04-09,2026-04-09 10:58:26
1346,298783545885,苏泊尔即热式厨宝7L厨房上出水热水器家用速热厨下小型电热水器,345.0,,,,,,500,,https://mobile.yangkeduo.com/goods.html?goods_id=298783545885,2026-04-09,2026-04-09 10:58:26
1347,684851453099,6.6L/7.6L美的F7.6-20CB5(ES)厨宝小型迷你电家用台下速热大水量,390.0,,,,,,170,,https://mobile.yangkeduo.com/goods.html?goods_id=684851453099,2026-04-09,2026-04-09 10:58:26
1348,849357274057,AO史密斯小厨宝厨房6/10升上出水厨宝电热即热储水热水器B2,768.0,,,,,,500,,https://mobile.yangkeduo.com/goods.html?goods_id=849357274057,2026-04-09,2026-04-09 10:58:26
1349,826821203249,飞利浦小厨宝家用厨房卫生间大型商用储水式大流量高温热水器15L,449.0,,,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=826821203249,2026-04-09,2026-04-09 10:58:26
1350,519309706348,苏泊尔净水壶大容量自来水活性炭过滤器家用非直饮厨房滤水壶净水,67.62,,,,50,,522000,,https://mobile.yangkeduo.com/goods.html?goods_id=519309706348,2026-04-09,2026-04-09 10:58:33
1351,841994274812,苏泊尔净热一体机UH01净水器直饮加热一体机RO反渗透过滤器饮水机,1167.0,11000,290,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=841994274812,2026-04-09,2026-04-09 10:58:33
1352,878506006640,苏泊尔即热净水器家用直饮RO反渗透净饮水机加热净热一体机UR2T1,1538.0,3269,252,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=878506006640,2026-04-09,2026-04-09 10:58:33
1353,856906272522,苏泊尔反渗透净水器家用直饮RO自来水过滤器厨下净水机正品PR40,741.0,,303,,,,1421,,https://mobile.yangkeduo.com/goods.html?goods_id=856906272522,2026-04-09,2026-04-09 10:58:33
1354,639756956977,苏泊尔UU01净水器家用厨房前置自来水过滤器超滤水龙头滤水净化器,297.99,17000,204,,,,,,https://mobile.yangkeduo.com/goods.html?goods_id=639756956977,2026-04-09,2026-04-09 10:58:33
